title,company,salary,url,experience,employment,schedule,work_hours
Программист 1С (департамент программного обеспечения),"Красное & Белое, розничная сеть",Not specified,https://hh.ru/vacancy/114563107,1.0,Полная,5/2,8
MLops/DE Инженер,Bell Integrator,Not specified,https://hh.ru/vacancy/120030386,1.0,Полная,5/2,8
Backend разработчик/Python developer,Нильсен,Not specified,https://hh.ru/vacancy/119636699,1.0,Полная,5/2,8
Инженер по сопровождению,АЙФЭЛЛ,Not specified,https://hh.ru/vacancy/119003698,1.0,Полная,5/2,8
TeamLead аналитиков программы лояльности,Альфа-Банк,Not specified,https://hh.ru/vacancy/118008325,3.0,Полная,5/2,8
Аналитик-разработчик в платёжный антифрод,Яндекс,Not specified,https://hh.ru/vacancy/119508507,3.0,Полная,5/2,8
Аналитик данных (продукт «Фактор»),HFLabs,180000–200000 RUR,https://hh.ru/vacancy/119694594,1.0,Полная,5/2,8
Product Analyst / Продуктовый аналитик,Your Personal Agent,From 250000 RUR,https://hh.ru/vacancy/120112375,3.0,Полная,5/2,8
Финансовый аналитик по управленческой отчетности,Ozon,Not specified,https://hh.ru/vacancy/119967213,3.0,Полная,5/2,8
Системный администратор Linux,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/120075327,3.0,Полная,5/2,8
Учитель информатики и математики,ГБОУ Школа №97,100000–130000 RUR,https://hh.ru/vacancy/119991127,,,,
"Программист-математик (Matlab, C/C++)","Алабуга, ОЭЗ ППТ",From 277500 RUR,https://hh.ru/vacancy/119947363,1.0,Полная,5/2,8
TradingOps specialist,Advantage Solutions,Not specified,https://hh.ru/vacancy/119166793,1.0,Полная,5/2,8
Стажер (Практика Разведка и Добыча),VYGON Consulting,Not specified,https://hh.ru/vacancy/120025996,1.0,Полная,5/2,8
Администратор ОС Linux (эксплуатация серверных ОС),Т1,Not specified,https://hh.ru/vacancy/116699408,3.0,Полная,5/2,8
Аналитик данных,СБЕР,Not specified,https://hh.ru/vacancy/119878806,3.0,Полная,5/2,8
Senior Python developer,АЙТИБАЛТИК,Not specified,https://hh.ru/vacancy/119250634,3.0,Полная,5/2,8
Специалист по отчетности,Оператор Газпром ИД,Not specified,https://hh.ru/vacancy/118077467,3.0,Полная,5/2,8
Инженер-программист микроконтроллеров,Динамические системы,From 180000 RUR,https://hh.ru/vacancy/119118875,3.0,Полная,5/2,8
Senior Python developer,X5 Tech,Not specified,https://hh.ru/vacancy/118002941,3.0,Полная,5/2,8
Аналитик Antifraud (партнерские программы),Медиапоинт,Not specified,https://hh.ru/vacancy/119297204,1.0,Полная,5/2,8
Site Reliability Engineer (SRE)/Sysadmin junior,ABCP,From 220000 RUR,https://hh.ru/vacancy/104344551,3.0,Полная,5/2,8
Backend-разработчик / Senior backend developer (Node.js),Пахотина Ксения Евгеньевна,From 300000 RUR,https://hh.ru/vacancy/119028466,3.0,Полная,5/2,8
Инженер-программист 1 категории (Отдел разработки программно-аппаратных наземных средств),Ракетно-космическая корпорация Энергия,Not specified,https://hh.ru/vacancy/118964870,3.0,Полная,5/2,8
ELK Engineer,WILDBERRIES,Not specified,https://hh.ru/vacancy/118826074,6.0,Полная,5/2,8
Менеджер по анализу больших данных (Big Data),T2,Not specified,https://hh.ru/vacancy/119123973,1.0,Полная,5/2,8
DevOps/SRE в команду автоматизации YDB,Яндекс,Not specified,https://hh.ru/vacancy/118002494,6.0,Полная,5/2,8
Преподаватель программирования (онлайн),АНО ДО Московская школа программистов,From 90000 RUR,https://hh.ru/vacancy/119867935,,Частичная,по выходным,46
Разработчик интеграций,Ингосстрах,Not specified,https://hh.ru/vacancy/119829236,1.0,Полная,5/2,8
Младший аналитик данных,ПроКонтекст,From 90000 RUR,https://hh.ru/vacancy/102917658,1.0,Полная,5/2,8
Стажер в аналитический отдел,Деметра Трейдинг,Not specified,https://hh.ru/vacancy/119818566,,Полная,5/2,8
Системный администратор,Miractal,Not specified,https://hh.ru/vacancy/120080241,3.0,Полная,5/2,8
Аналитик данных,Finstar Financial Group,Up to 6000 USD,https://hh.ru/vacancy/119554821,3.0,Полная,5/2,8
Python developer (middle+),СберПраво,Not specified,https://hh.ru/vacancy/117105423,3.0,Полная,5/2,9
"Консультант, группа кредитных рисков",Б1 (B1),Not specified,https://hh.ru/vacancy/119235715,1.0,Полная,5/2,8
RPA Разработчик,СОГАЗ,Not specified,https://hh.ru/vacancy/120046857,1.0,Полная,5/2,8
Инженер группы управления уязвимостями,WILDBERRIES,Not specified,https://hh.ru/vacancy/118119874,1.0,Полная,5/2,8
Data Engineer,Цементум Центр,Not specified,https://hh.ru/vacancy/117610832,3.0,Полная,5/2,8
Руководитель направления МСФО,Страховая компания Сбербанк страхование,Not specified,https://hh.ru/vacancy/119630053,1.0,Полная,5/2,8
Инженер по нагрузочному тестированию (Perfomance testing engineer),Т1,Not specified,https://hh.ru/vacancy/119810949,1.0,Полная,5/2,8
ВIМ-менеджер,"Фаворит, Международный кадровый центр",250000–300000 RUR,https://hh.ru/vacancy/119879795,3.0,Полная,5/2,8
Старший аналитик в команду монетизации бизнеса,Профи.ру,Not specified,https://hh.ru/vacancy/119560068,3.0,Полная,5/2,8
Аналитик (Команда MРM),СБЕР,Not specified,https://hh.ru/vacancy/119892914,,,,
DevOps-инженер,БЮРО 1440,Not specified,https://hh.ru/vacancy/119291055,1.0,Полная,5/2,8
Системный администратор Linux,Интертехэлектро,220000–270000 RUR,https://hh.ru/vacancy/116737800,3.0,Полная,5/2,8
Инженер по автотестированию,Т1,Not specified,https://hh.ru/vacancy/118603998,1.0,Полная,5/2,8
Data Scientist / Machine Learning Engineer middle,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области,Not specified,https://hh.ru/vacancy/105460142,1.0,Полная,5/2,8
DevOps инженер,Гринатом,Not specified,https://hh.ru/vacancy/119505643,3.0,Полная,5/2,8
Младший инженер по информационной безопасности,Р-Вижн,Not specified,https://hh.ru/vacancy/117465600,1.0,Полная,5/2,8
Преподаватель программирования в детскую офлайн школу KIBERone,KIBERone (ИП Павловский Станислав Александрович),Not specified,https://hh.ru/vacancy/119426293,,Частичная,,по договорённости
DevOps,StormWall™,Not specified,https://hh.ru/vacancy/119227083,3.0,Полная,5/2,8
Системный администратор Linux,КСК ЭКСПЕРТ,120000–140000 RUR,https://hh.ru/vacancy/118989911,1.0,Полная,,8
Стажер в Управление Информационной Безопасности,Лаборатория Касперского,Not specified,https://hh.ru/vacancy/119810006,,Полная,,
DevOps-инженер,Outlines Technologies,Up to 200000 RUR,https://hh.ru/vacancy/120013975,1.0,Полная,5/2,8
Бизнес-аналитик,Транснефть Финанс,Not specified,https://hh.ru/vacancy/115430256,3.0,Полная,5/2,8
Менеджер технических проектов в Яндекс,Яндекс Команда для бизнеса,Up to 100000 RUR,https://hh.ru/vacancy/119693389,1.0,Полная,5/2,8
Специалист по системам класса EDR/XDR,Транснефть-Технологии,Not specified,https://hh.ru/vacancy/119349656,1.0,Полная,5/2,8
Ведущий сетевой инженер,RUTUBE,Not specified,https://hh.ru/vacancy/119903734,3.0,Полная,5/2,8
Аналитик данных (промо),Самокат (ООО Умный ритейл),Not specified,https://hh.ru/vacancy/119282168,3.0,Полная,5/2,8
Администратор контакт-центра (Cisco UCCE),БАНК УРАЛСИБ,Not specified,https://hh.ru/vacancy/119308542,3.0,Полная,5/2,8
Senior SRE / Ведущий системный администратор Linux ( проект ML),1С,Not specified,https://hh.ru/vacancy/118303140,6.0,Полная,5/2,8
Стажер-аналитик,Яндекс,Not specified,https://hh.ru/vacancy/119175523,,Проектная,Свободный,
Инженер по автоматизации тестирования в Яндекс ID (фронтенд и бэкенд),Яндекс,Not specified,https://hh.ru/vacancy/119971117,3.0,Полная,5/2,8
Системный администратор СХД/SAN,КБ Уральский банк реконструкции и развития (УБРиР),Not specified,https://hh.ru/vacancy/119823684,1.0,Полная,5/2,8
QA Engineer (Linux),Эвокарго,Not specified,https://hh.ru/vacancy/119080228,3.0,Полная,5/2,8
Стажер в сфере ИТ-систем и машинного обучения,Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119669469,,Частичная,5/2,
ML-инженер,"РОСТ, Группа компаний",Not specified,https://hh.ru/vacancy/120103758,3.0,Полная,5/2,8
Наставник в Онлайн-Школу,Rebotica,Up to 80000 RUR,https://hh.ru/vacancy/119759298,,Частичная,5/2,по договорённости
Senior Business Analyst/Project Manager AI/ML,High Sky,Not specified,https://hh.ru/vacancy/119860096,3.0,Полная,,
DevOPS engineer (SRE),Ре-Сим,Not specified,https://hh.ru/vacancy/118220716,3.0,Полная,5/2,8
Data engineer/Data Analyst,Самозанятые,Not specified,https://hh.ru/vacancy/119534294,3.0,Проектная,5/2,6
Разработчик BI,AUXO (Атос АйТи Солюшенс энд Сервисез),Not specified,https://hh.ru/vacancy/118203085,1.0,Полная,5/2,8
Аналитик (кредитные и рыночные риски),Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119815367,1.0,Полная,5/2,8
Системный администратор,Позитрон,From 70000 RUR,https://hh.ru/vacancy/119374671,1.0,Полная,5/2,8
"Старший аналитик-разработчик, Аналитика поиска",Ozon,Not specified,https://hh.ru/vacancy/98275757,3.0,Полная,5/2,8
Продуктовый аналитик,Lab4U - медицинская онлайн-лаборатория,Not specified,https://hh.ru/vacancy/119417136,1.0,Полная,5/2,8
Инженер в группу мониторинга,Bell Integrator,Not specified,https://hh.ru/vacancy/119909611,1.0,Полная,5/2,8
Middle/Senior DevOps-инженер,Innovative People,Not specified,https://hh.ru/vacancy/119554187,6.0,Полная,5/2,8
